time,lat,lon,alt,heading,glitch_x,glitch_y,event
1784908176.253044,-35.3624055,149.1642027,10.363,314.54,0,0,
1784908176.5048156,-35.3623907,149.1641837,10.388,314.63,0,0,
1784908176.7533772,-35.3623754,149.1641647,10.412,314.76,0,0,
1784908177.0046082,-35.3623599,149.1641458,10.437,314.9,0,0,
1784908177.255199,-35.3623441,149.1641268,10.462,315.04,0,0,
1784908177.5074635,-35.3623281,149.1641078,10.487,315.19,0,0,
1784908177.75651,-35.362312,149.1640888,10.513,315.31,0,0,
1784908178.0017185,-35.3622957,149.1640697,10.538,315.4,0,0,
1784908178.2525048,-35.3622793,149.1640504,10.564,315.48,0,0,
1784908178.5033176,-35.3622629,149.1640313,10.59,315.53,0,0,
1784908178.7539458,-35.3622465,149.164012,10.615,315.56,0,0,
1784908179.0045424,-35.3622301,149.1639926,10.64,315.58,0,0,
1784908179.2536502,-35.3622137,149.1639733,10.666,315.59,0,0,
1784908179.5045888,-35.3621974,149.1639539,10.692,315.58,0,0,
1784908179.753211,-35.362181,149.1639345,10.718,315.57,0,0,
1784908180.0037582,-35.3621648,149.1639152,10.744,315.57,0,0,
1784908180.2544096,-35.3621485,149.1638957,10.77,315.57,0,0,
1784908180.5051775,-35.3621323,149.1638763,10.796,315.54,0,0,
1784908180.7568686,-35.3621161,149.1638569,10.823,315.52,0,0,
1784908181.00669,-35.3620999,149.1638374,10.85,315.53,0,0,
1784908181.2573009,-35.3620838,149.1638181,10.877,315.52,0,0,
1784908181.502422,-35.3620678,149.1637989,10.903,315.51,0,0,
1784908181.7538302,-35.3620517,149.1637796,10.929,315.52,0,0,
1784908182.0063806,-35.3620357,149.1637603,10.956,315.51,0,0,
1784908182.256922,-35.3620197,149.163741,10.982,315.51,0,0,
1784908182.507779,-35.3620036,149.1637217,11.009,315.51,0,0,
1784908182.7570746,-35.3619876,149.1637024,11.035,315.5,0,0,
1784908183.00566,-35.3619715,149.163683,11.062,315.5,0,0,
1784908183.2559524,-35.3619555,149.1636636,11.089,315.48,0,0,
1784908183.5074663,-35.3619395,149.1636443,11.115,315.48,0,0,
1784908183.752648,-35.3619235,149.1636249,11.141,315.47,0,0,
1784908184.0052583,-35.3619075,149.1636056,11.167,315.46,0,0,
1784908184.2520635,-35.3618915,149.1635863,11.193,315.45,0,0,
1784908184.5031552,-35.3618755,149.1635669,11.219,315.45,0,0,
1784908184.7536159,-35.3618596,149.1635476,11.245,315.44,0,0,
1784908185.004659,-35.3618436,149.1635283,11.271,315.44,0,0,
