time,lat,lon,alt,heading,glitch_x,glitch_y,event
1784819727.182357,-35.3611197,149.1626545,12.443,315.37,0,0,
1784819727.6836774,-35.3610877,149.1626158,12.495,315.36,0,0,
1784819728.182631,-35.3610557,149.1625773,12.546,315.37,0,0,
1784819728.684007,-35.3610237,149.1625387,12.597,315.37,0,0,
1784819729.185579,-35.3609917,149.1625001,12.649,315.37,0,0,
1784819729.6865108,-35.3609596,149.1624615,12.701,315.38,0,0,
1784819730.1822193,-35.3609276,149.1624228,12.753,315.37,0,0,
1784819730.682678,-35.3608956,149.1623842,12.804,315.37,0,0,
1784819731.1839616,-35.3608636,149.1623457,12.855,315.37,0,0,
1784819731.6851275,-35.3608315,149.162307,12.907,315.38,0,0,
1784819732.1871614,-35.3607994,149.1622684,12.958,315.38,0,0,
1784819732.6845706,-35.3607674,149.1622298,13.009,315.37,0,0,
1784819733.1866066,-35.3607354,149.1621912,13.062,315.37,0,0,
1784819733.6822124,-35.3607035,149.1621527,13.113,315.37,0,0,
1784819734.1850708,-35.3606716,149.1621142,13.165,315.37,0,0,
1784819734.6856081,-35.3606396,149.1620757,13.216,315.39,0,0,
1784819735.182456,-35.3606076,149.1620371,13.267,315.39,0,0,
1784819735.683342,-35.3605755,149.1619984,13.319,315.39,0,0,
1784819736.1850462,-35.3605433,149.1619596,13.37,315.39,0,0,
1784819736.6867273,-35.3605113,149.1619209,13.422,315.37,0,0,
1784819737.1823962,-35.3604792,149.1618823,13.474,315.38,0,0,
1784819737.6842003,-35.3604472,149.1618437,13.525,315.39,0,0,
1784819738.1825454,-35.3604151,149.161805,13.577,315.39,0,0,
1784819738.684281,-35.360383,149.1617664,13.628,315.39,0,0,
1784819739.1864145,-35.360351,149.1617278,13.679,315.39,0,0,
1784819739.6823347,-35.3603191,149.1616892,13.73,315.38,0,0,
1784819740.1819196,-35.360287,149.1616506,13.781,315.39,0,0,
1784819740.6837466,-35.360255,149.161612,13.833,315.39,0,0,
1784819741.1825597,-35.360223,149.1615735,13.885,315.39,0,0,
1784819741.6848326,-35.360191,149.1615349,13.936,315.38,0,0,
1784819742.1860077,-35.360159,149.1614963,13.987,315.39,0,0,
1784819742.6875365,-35.3601269,149.1614576,14.039,315.39,0,0,
1784819743.183052,-35.3600949,149.161419,14.09,315.4,0,0,
1784819743.6862423,-35.360063,149.1613805,14.142,315.38,0,0,
1784819744.1881924,-35.360031,149.1613419,14.194,315.39,0,0,
1784819744.6838715,-35.3599989,149.1613033,14.246,315.39,0,0,
1784819745.1864386,-35.3599669,149.1612647,14.297,315.39,0,0,
1784819745.6821473,-35.3599349,149.1612261,14.348,315.39,0,0,
1784819746.1838522,-35.3599029,149.1611874,14.4,315.39,0,0,
1784819746.6851735,-35.3598708,149.1611487,14.452,315.39,0,0,
1784819747.1872745,-35.3598387,149.1611102,14.504,315.4,0,0,
1784819747.6826844,-35.3598067,149.1610716,14.555,315.39,0,0,
1784819748.1841645,-35.3597748,149.1610331,14.606,315.39,0,0,
1784819748.682208,-35.3597429,149.1609946,14.657,315.39,0,0,
1784819749.1849647,-35.359711,149.1609561,14.709,315.41,0,0,
1784819749.686272,-35.3596794,149.1609181,14.765,315.41,0,0,
1784819750.1838188,-35.3596491,149.1608816,14.818,315.42,0,0,
1784819750.6871698,-35.3596207,149.1608474,14.862,315.44,0,0,
1784819751.1829348,-35.3595952,149.1608168,14.896,315.45,0,0,
1784819751.6837163,-35.3595733,149.1607905,14.919,315.43,0,0,
1784819752.1859472,-35.3595554,149.1607692,14.937,315.42,0,0,
1784819752.6848116,-35.3595418,149.1607528,14.957,315.41,0,0,
1784819753.1835852,-35.3595324,149.1607416,14.976,315.42,0,0,
1784819753.6864138,-35.359527,149.1607351,14.99,315.45,0,0,
1784819754.1875477,-35.3595247,149.1607321,14.996,315.47,0,0,
1784819754.683749,-35.3595245,149.1607316,14.997,315.48,0,0,
1784819755.1858745,-35.3595252,149.1607324,14.996,315.5,0,0,
1784819755.6867816,-35.3595262,149.1607334,14.995,315.52,0,0,
1784819756.1860769,-35.359527,149.1607341,14.987,315.49,0,0,
1784819756.6875408,-35.3595276,149.1607348,14.974,315.48,0,0,
1784819757.1834607,-35.3595282,149.1607353,14.787,315.48,0,0,
1784819757.685265,-35.3595286,149.1607357,14.324,315.48,0,0,
1784819758.1869917,-35.3595289,149.1607361,13.606,315.48,0,0,
1784819758.4331756,-35.359529,149.1607363,13.208,315.48,0,0,ENTER_LAND_WAYPOINT
