< GPS_RAW_INT {time_usec : 358963000, fix_type : 6, lat : -353620520, lon : 1491634912, alt : 606470, eph : 121, epv : 200, vel : 1009, cog : 31233, satellites_visible : 10, alt_ellipsoid : 606470, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 359363000, fix_type : 6, lat : -353620276, lon : 1491634584, alt : 606470, eph : 121, epv : 200, vel : 1009, cog : 31227, satellites_visible : 10, alt_ellipsoid : 606470, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 359563000, fix_type : 6, lat : -353620154, lon : 1491634420, alt : 606460, eph : 121, epv : 200, vel : 1008, cog : 31224, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 359763000, fix_type : 6, lat : -353620032, lon : 1491634255, alt : 606460, eph : 121, epv : 200, vel : 1007, cog : 31222, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 359963000, fix_type : 6, lat : -353619911, lon : 1491634091, alt : 606460, eph : 121, epv : 200, vel : 1005, cog : 31220, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 360363000, fix_type : 6, lat : -353619668, lon : 1491633762, alt : 606460, eph : 121, epv : 200, vel : 1004, cog : 31216, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 360563000, fix_type : 6, lat : -353619547, lon : 1491633599, alt : 606460, eph : 121, epv : 200, vel : 998, cog : 31214, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
AP: Glitch cleared,
< GPS_RAW_INT {time_usec : 360763000, fix_type : 6, lat : -353619428, lon : 1491633437, alt : 606460, eph : 121, epv : 200, vel : 982, cog : 31212, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 360963000, fix_type : 6, lat : -353619311, lon : 1491633279, alt : 606470, eph : 121, epv : 200, vel : 952, cog : 31210, satellites_visible : 10, alt_ellipsoid : 606470, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 361363000, fix_type : 6, lat : -353619091, lon : 1491632980, alt : 606480, eph : 121, epv : 200, vel : 872, cog : 31205, satellites_visible : 10, alt_ellipsoid : 606480, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 361563000, fix_type : 6, lat : -353618989, lon : 1491632841, alt : 606470, eph : 121, epv : 200, vel : 829, cog : 31202, satellites_visible : 10, alt_ellipsoid : 606470, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 361763000, fix_type : 6, lat : -353618892, lon : 1491632708, alt : 606470, eph : 121, epv : 200, vel : 785, cog : 31201, satellites_visible : 10, alt_ellipsoid : 606470, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 361963000, fix_type : 6, lat : -353618800, lon : 1491632584, alt : 606460, eph : 121, epv : 200, vel : 740, cog : 31199, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 362363000, fix_type : 6, lat : -353618633, lon : 1491632357, alt : 606450, eph : 121, epv : 200, vel : 646, cog : 31199, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 362563000, fix_type : 6, lat : -353618558, lon : 1491632255, alt : 606440, eph : 121, epv : 200, vel : 596, cog : 31199, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 362763000, fix_type : 6, lat : -353618490, lon : 1491632161, alt : 606440, eph : 121, epv : 200, vel : 546, cog : 31200, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 362963000, fix_type : 6, lat : -353618427, lon : 1491632076, alt : 606440, eph : 121, epv : 200, vel : 494, cog : 31202, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 363363000, fix_type : 6, lat : -353618321, lon : 1491631932, alt : 606430, eph : 121, epv : 200, vel : 387, cog : 31205, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 363563000, fix_type : 6, lat : -353618278, lon : 1491631873, alt : 606430, eph : 121, epv : 200, vel : 333, cog : 31207, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 363763000, fix_type : 6, lat : -353618241, lon : 1491631823, alt : 606430, eph : 121, epv : 200, vel : 277, cog : 31212, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 363963000, fix_type : 6, lat : -353618210, lon : 1491631782, alt : 606430, eph : 121, epv : 200, vel : 222, cog : 31219, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 364363000, fix_type : 6, lat : -353618170, lon : 1491631727, alt : 606430, eph : 121, epv : 200, vel : 111, cog : 31252, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 364563000, fix_type : 6, lat : -353618160, lon : 1491631714, alt : 606430, eph : 121, epv : 200, vel : 60, cog : 31306, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 364763000, fix_type : 6, lat : -353618155, lon : 1491631708, alt : 606440, eph : 121, epv : 200, vel : 21, cog : 31542, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 364963000, fix_type : 6, lat : -353618154, lon : 1491631707, alt : 606440, eph : 121, epv : 200, vel : 2, cog : 9925, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 365363000, fix_type : 6, lat : -353618156, lon : 1491631711, alt : 606430, eph : 121, epv : 200, vel : 21, cog : 12630, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 365563000, fix_type : 6, lat : -353618158, lon : 1491631714, alt : 606430, eph : 121, epv : 200, vel : 23, cog : 12638, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 365763000, fix_type : 6, lat : -353618161, lon : 1491631719, alt : 606430, eph : 121, epv : 200, vel : 24, cog : 12617, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 365963000, fix_type : 6, lat : -353618163, lon : 1491631724, alt : 606430, eph : 121, epv : 200, vel : 24, cog : 12589, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 366363000, fix_type : 6, lat : -353618168, lon : 1491631732, alt : 606430, eph : 121, epv : 200, vel : 23, cog : 12531, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 366563000, fix_type : 6, lat : -353618171, lon : 1491631737, alt : 606430, eph : 121, epv : 200, vel : 22, cog : 12513, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 366763000, fix_type : 6, lat : -353618173, lon : 1491631740, alt : 606430, eph : 121, epv : 200, vel : 21, cog : 12509, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 366963000, fix_type : 6, lat : -353618175, lon : 1491631744, alt : 606430, eph : 121, epv : 200, vel : 20, cog : 12513, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 367363000, fix_type : 6, lat : -353618179, lon : 1491631751, alt : 606430, eph : 121, epv : 200, vel : 18, cog : 12539, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 367563000, fix_type : 6, lat : -353618181, lon : 1491631754, alt : 606430, eph : 121, epv : 200, vel : 16, cog : 12571, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 367763000, fix_type : 6, lat : -353618183, lon : 1491631757, alt : 606430, eph : 121, epv : 200, vel : 15, cog : 12610, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 367963000, fix_type : 6, lat : -353618184, lon : 1491631760, alt : 606430, eph : 121, epv : 200, vel : 13, cog : 12659, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 368363000, fix_type : 6, lat : -353618187, lon : 1491631764, alt : 606440, eph : 121, epv : 200, vel : 11, cog : 12798, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 368563000, fix_type : 6, lat : -353618188, lon : 1491631765, alt : 606440, eph : 121, epv : 200, vel : 9, cog : 12892, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 368763000, fix_type : 6, lat : -353618189, lon : 1491631767, alt : 606440, eph : 121, epv : 200, vel : 8, cog : 13000, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 368963000, fix_type : 6, lat : -353618190, lon : 1491631769, alt : 606440, eph : 121, epv : 200, vel : 7, cog : 13124, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 369363000, fix_type : 6, lat : -353618192, lon : 1491631771, alt : 606440, eph : 121, epv : 200, vel : 5, cog : 13443, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 369563000, fix_type : 6, lat : -353618192, lon : 1491631772, alt : 606440, eph : 121, epv : 200, vel : 4, cog : 13629, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 369763000, fix_type : 6, lat : -353618193, lon : 1491631772, alt : 606440, eph : 121, epv : 200, vel : 4, cog : 13840, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 369963000, fix_type : 6, lat : -353618194, lon : 1491631773, alt : 606440, eph : 121, epv : 200, vel : 3, cog : 14102, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 370363000, fix_type : 6, lat : -353618195, lon : 1491631774, alt : 606440, eph : 121, epv : 200, vel : 3, cog : 14605, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 370563000, fix_type : 6, lat : -353618195, lon : 1491631774, alt : 606440, eph : 121, epv : 200, vel : 2, cog : 14789, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 370763000, fix_type : 6, lat : -353618196, lon : 1491631775, alt : 606440, eph : 121, epv : 200, vel : 2, cog : 14892, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 370963000, fix_type : 6, lat : -353618196, lon : 1491631775, alt : 606440, eph : 121, epv : 200, vel : 2, cog : 14900, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 371363000, fix_type : 6, lat : -353618197, lon : 1491631775, alt : 606440, eph : 121, epv : 200, vel : 1, cog : 14758, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 371563000, fix_type : 6, lat : -353618197, lon : 1491631775, alt : 606440, eph : 121, epv : 200, vel : 1, cog : 14667, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 371763000, fix_type : 6, lat : -353618197, lon : 1491631775, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 14563, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 371963000, fix_type : 6, lat : -353618197, lon : 1491631775, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 14454, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 372363000, fix_type : 6, lat : -353618198, lon : 1491631777, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 14221, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 372563000, fix_type : 6, lat : -353618198, lon : 1491631777, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 14100, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 372763000, fix_type : 6, lat : -353618198, lon : 1491631777, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 13964, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 372963000, fix_type : 6, lat : -353618199, lon : 1491631777, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 13875, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 373363000, fix_type : 6, lat : -353618199, lon : 1491631778, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 13848, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 373563000, fix_type : 6, lat : -353618199, lon : 1491631778, alt : 606430, eph : 121, epv : 200, vel : 1, cog : 13716, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 373763000, fix_type : 6, lat : -353618199, lon : 1491631778, alt : 606430, eph : 121, epv : 200, vel : 0, cog : 13554, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 373963000, fix_type : 6, lat : -353618199, lon : 1491631778, alt : 606430, eph : 121, epv : 200, vel : 0, cog : 13608, satellites_visible : 10, alt_ellipsoid : 606430, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 374363000, fix_type : 6, lat : -353618200, lon : 1491631778, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 14557, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 374563000, fix_type : 6, lat : -353618200, lon : 1491631778, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 14816, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 374763000, fix_type : 6, lat : -353618200, lon : 1491631778, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 14858, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 374963000, fix_type : 6, lat : -353618200, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 14671, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 375363000, fix_type : 6, lat : -353618200, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13938, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 375563000, fix_type : 6, lat : -353618200, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13650, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 375763000, fix_type : 6, lat : -353618200, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13690, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 375963000, fix_type : 6, lat : -353618200, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13999, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 376363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 14892, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 376563000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 15401, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 376763000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 15498, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 376963000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 15170, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 377363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13932, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 377563000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13190, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 377763000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 12439, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 377963000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11846, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 378363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11192, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 378563000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11204, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 378763000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11255, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 378963000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11159, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 379363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11406, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 379563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 11803, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 379763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 12116, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 379963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 12347, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 380363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 12811, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 380563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13218, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 380763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13633, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 380963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 13183, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 381363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 3669, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 381563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 1534, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 381763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 451, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 381963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 309, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 382363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 1381, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 382563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 1907, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
