time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786396229.321766,-35.3623673,149.1641553,10.425,314.92,0,0,
1786396229.5726392,-35.3623515,149.1641362,10.45,315.06,0,0,
1786396229.817722,-35.3623356,149.1641172,10.475,315.18,0,0,
1786396230.068255,-35.3623195,149.1640982,10.5,315.29,0,0,
1786396230.3190243,-35.3623035,149.1640792,10.526,315.38,0,0,
1786396230.5697463,-35.3622873,149.1640602,10.551,315.45,0,0,
1786396230.822324,-35.362271,149.164041,10.576,315.5,0,0,
1786396231.0730448,-35.3622547,149.1640218,10.601,315.53,0,0,
1786396231.3180737,-35.3622384,149.1640026,10.627,315.55,0,0,
1786396231.5690775,-35.3622221,149.1639833,10.653,315.56,0,0,
1786396231.819537,-35.3622057,149.1639638,10.679,315.54,0,0,
1786396232.070092,-35.3621894,149.1639444,10.705,315.54,0,0,
1786396232.3187206,-35.3621731,149.163925,10.732,315.54,0,0,
1786396232.5703757,-35.3621569,149.1639056,10.758,315.53,0,0,
1786396232.8201575,-35.3621407,149.1638862,10.784,315.52,0,0,
1786396233.0708048,-35.3621245,149.1638668,10.81,315.51,0,0,
1786396233.3211296,-35.3621084,149.1638475,10.837,315.51,0,0,
1786396233.569959,-35.3620922,149.1638281,10.863,315.51,0,0,
1786396233.820779,-35.362076,149.1638086,10.89,315.5,0,0,
1786396234.0710914,-35.36206,149.1637893,10.917,315.5,0,0,
1786396234.3282478,-35.3620438,149.1637699,10.943,315.5,0,0,
1786396234.5723507,-35.3620278,149.1637506,10.97,315.5,0,0,
1786396234.82356,-35.3620119,149.1637314,10.996,315.49,0,0,
1786396235.0682843,-35.3619959,149.1637121,11.022,315.49,0,0,
1786396235.3191009,-35.3619799,149.1636929,11.048,315.48,0,0,
1786396235.5716617,-35.361964,149.1636736,11.074,315.47,0,0,
1786396235.820585,-35.3619479,149.1636542,11.101,315.47,0,0,
1786396236.0713482,-35.3619319,149.1636349,11.127,315.47,0,0,
1786396236.3232863,-35.3619159,149.1636155,11.154,315.46,0,0,
1786396236.5719564,-35.3618999,149.1635962,11.181,315.45,0,0,
1786396236.8220115,-35.3618839,149.1635768,11.207,315.44,0,0,
1786396237.0728676,-35.3618679,149.1635575,11.232,315.44,0,0,
1786396237.3234959,-35.3618519,149.1635382,11.258,315.43,0,0,
1786396237.5681124,-35.361836,149.1635189,11.284,315.43,0,0,
1786396237.819183,-35.36182,149.1634996,11.31,315.43,0,0,
1786396238.073191,-35.361804,149.1634802,11.337,315.43,0,0,
1786396238.3183224,-35.361788,149.1634609,11.363,315.43,0,0,
1786396238.569563,-35.3617719,149.1634415,11.388,315.43,0,0,
1786396238.8198836,-35.361756,149.1634222,11.414,315.42,0,0,
1786396239.0699728,-35.3617401,149.1634029,11.44,315.42,0,0,
1786396239.3210742,-35.3617242,149.1633837,11.466,315.4,0,0,
1786396239.5715935,-35.3617083,149.1633646,11.492,315.4,0,0,
1786396239.8225188,-35.3616924,149.1633453,11.517,315.41,0,0,
1786396240.07342,-35.3616765,149.163326,11.543,315.4,0,0,
1786396240.3186393,-35.3616605,149.1633067,11.569,315.4,0,0,
1786396240.5709424,-35.3616445,149.1632874,11.595,315.39,0,0,
1786396240.8218524,-35.3616296,149.1632681,11.621,315.4,0,0,RESET
1786396241.0724776,-35.3616161,149.1632488,11.646,314.78,0,0,
1786396241.3256848,-35.3616029,149.1632296,11.67,313.87,0,0,
