time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786456227.9434025,-35.3612351,149.1645574,15.013,344.58,-0.00027000000000000006,-0.00027000000000000006,
1786456228.444183,-35.3612154,149.1645507,15.013,344.33,-0.00027000000000000006,-0.00027000000000000006,
1786456228.9448917,-35.3611554,149.1645309,15.013,344.55,-0.0002800000000000001,-0.0002800000000000001,
1786456229.4459794,-35.3611355,149.1645242,15.012,344.32,-0.0002800000000000001,-0.0002800000000000001,
1786456229.9467175,-35.3610755,149.1645045,15.01,344.57,-0.0002900000000000001,-0.0002900000000000001,
1786456230.4477432,-35.3610558,149.1644978,15.01,344.33,-0.0002900000000000001,-0.0002900000000000001,
1786456230.948464,-35.3609947,149.1644789,15.009,344.91,-0.00030000000000000014,-0.00030000000000000014,
1786456231.4492188,-35.3609746,149.1644721,15.01,344.77,-0.00030000000000000014,-0.00030000000000000014,
1786456231.949947,-35.3609139,149.1644522,15.009,344.7,-0.00031000000000000016,-0.00031000000000000016,
1786456232.4506848,-35.360894,149.1644451,15.01,344.52,-0.00031000000000000016,-0.00031000000000000016,
1786456232.951453,-35.3608335,149.1644247,15.01,344.52,-0.0003200000000000002,-0.0003200000000000002,
1786456233.4523506,-35.3608138,149.1644178,15.01,344.41,-0.0003200000000000002,-0.0003200000000000002,
1786456233.9531019,-35.3607538,149.164398,15.01,344.55,-0.0003300000000000002,-0.0003300000000000002,
1786456234.4540222,-35.3607341,149.1643911,15.01,344.45,-0.0003300000000000002,-0.0003300000000000002,
1786456234.954798,-35.360674,149.1643716,15.01,344.61,-0.00034000000000000024,-0.00034000000000000024,
1786456235.4555466,-35.3606543,149.1643648,15.01,344.5,-0.00034000000000000024,-0.00034000000000000024,
1786456235.9563458,-35.360594,149.1643453,15.01,344.66,-0.00035000000000000027,-0.00035000000000000027,
1786456236.457162,-35.3605742,149.1643384,15.01,344.54,-0.00035000000000000027,-0.00035000000000000027,
1786456236.9582462,-35.3605138,149.1643188,15.01,344.68,-0.0003600000000000003,-0.0003600000000000003,
1786456237.4589806,-35.360494,149.1643119,15.01,344.54,-0.0003600000000000003,-0.0003600000000000003,
1786456237.9597552,-35.3604337,149.1642923,15.01,344.66,-0.0003700000000000003,-0.0003700000000000003,
1786456238.460651,-35.3604139,149.1642854,15.01,344.53,-0.0003700000000000003,-0.0003700000000000003,
1786456238.961649,-35.3603536,149.1642658,15.01,344.65,-0.00038000000000000035,-0.00038000000000000035,
1786456239.4624176,-35.3603338,149.1642589,15.01,344.54,-0.00038000000000000035,-0.00038000000000000035,
1786456239.964792,-35.3602738,149.1642393,15.01,344.64,-0.00039000000000000037,-0.00039000000000000037,
1786456240.4656906,-35.360254,149.1642325,15.01,344.51,-0.00039000000000000037,-0.00039000000000000037,
1786456240.966513,-35.360194,149.1642129,15.01,344.64,-0.0004000000000000004,-0.0004000000000000004,
1786456241.4673746,-35.360174,149.164206,15.01,344.52,-0.0004000000000000004,-0.0004000000000000004,
1786456241.9681857,-35.3601137,149.1641864,15.01,344.65,-0.0004100000000000004,-0.0004100000000000004,
1786456242.4690347,-35.3600939,149.1641795,15.01,344.53,-0.0004100000000000004,-0.0004100000000000004,
